"Subject","Sex","Stim","Condition","acc","rt"
312,"Female","L4.M3.R2","Descending",1,1073
312,"Female","L3.M3.R3","Repetition",1,800
312,"Female","L3.M2.R1","Descending",1,847
312,"Female","L1.M2.R3","Ascending",1,906
312,"Female","L4.M3.R1","Descending",1,846
312,"Female","L2.M1.R4","Non Order",1,655
312,"Female","L1.M2.R3","Ascending",1,803
312,"Female","L2.M1.R3","Non Order",1,675
312,"Female","L3.M3.R3","Repetition",1,1352
312,"Female","L2.M2.R2","Repetition",1,816
312,"Female","L3.M3.R3","Repetition",1,1103
312,"Female","L4.M4.R4","Repetition",1,1020
312,"Female","L3.M1.R4","Non Order",1,872
312,"Female","L4.M2.R1","Descending",1,877
312,"Female","L1.M1.R1","Repetition",1,579
312,"Female","L4.M3.R1","Descending",1,992
312,"Female","L1.M1.R1","Repetition",1,618
312,"Female","L1.M2.R4","Ascending",1,655
312,"Female","L1.M1.R1","Repetition",1,524
312,"Female","L1.M2.R4","Ascending",1,628
312,"Female","L3.M3.R3","Repetition",1,1632
312,"Female","L1.M3.R2","Non Order",1,853
312,"Female","L2.M4.R4","partial rep",0,1926
312,"Female","L2.M4.R3","Non Order",1,1220
312,"Female","L1.M1.R1","Repetition",1,550
312,"Female","L4.M4.R4","Repetition",1,798
312,"Female","L3.M3.R3","Repetition",1,756
312,"Female","L2.M4.R3","Non Order",1,1132
312,"Female","L1.M2.R3","Ascending",1,795
312,"Female","L1.M1.R1","Repetition",1,514
312,"Female","L1.M2.R4","Ascending",1,615
312,"Female","L4.M2.R1","Descending",1,652
312,"Female","L3.M2.R3","partial rep",0,1026
312,"Female","L1.M1.R2","partial rep",0,846
312,"Female","L1.M1.R1","Repetition",1,604
312,"Female","L4.M1.R2","Non Order",1,1001
312,"Female","L1.M2.R4","Ascending",1,788
312,"Female","L4.M4.R1","partial rep",1,1010
312,"Female","L1.M3.R4","Ascending",1,1077
312,"Female","L4.M3.R2","Descending",1,1332
312,"Female","L2.M2.R2","Repetition",1,665
312,"Female","L3.M2.R1","Descending",1,825
312,"Female","L3.M4.R2","Non Order",0,1381
312,"Female","L2.M2.R2","Repetition",1,711
312,"Female","L4.M2.R2","partial rep",1,656
312,"Female","L3.M1.R2","Non Order",1,1215
312,"Female","L1.M2.R4","Ascending",1,837
312,"Female","L1.M4.R2","Non Order",1,980
312,"Female","L2.M3.R4","Ascending",1,1092
312,"Female","L3.M2.R4","Non Order",1,910
312,"Female","L4.M3.R1","Descending",1,920
312,"Female","L4.M3.R2","Descending",1,1018
312,"Female","L3.M4.R1","Non Order",1,1178
312,"Female","L4.M4.R4","Repetition",1,877
312,"Female","L2.M1.R3","Non Order",1,914
312,"Female","L2.M2.R2","Repetition",1,758
312,"Female","L2.M1.R4","Non Order",1,998
312,"Female","L2.M2.R2","Repetition",1,659
312,"Female","L4.M2.R3","Non Order",1,1482
312,"Female","L4.M3.R2","Descending",1,1402
312,"Female","L1.M1.R1","Repetition",1,593
312,"Female","L1.M3.R4","Ascending",1,1561
312,"Female","L2.M3.R1","Non Order",1,1060
312,"Female","L4.M4.R4","Repetition",1,1000
312,"Female","L4.M2.R1","Descending",1,791
312,"Female","L4.M4.R4","Repetition",1,814
312,"Female","L2.M3.R4","Ascending",1,934
312,"Female","L1.M1.R1","Repetition",1,586
312,"Female","L3.M2.R4","Non Order",1,797
312,"Female","L3.M3.R3","Repetition",1,1376
312,"Female","L2.M1.R3","Non Order",1,721
312,"Female","L4.M3.R4","partial rep",1,917
312,"Female","L2.M4.R3","Non Order",0,963
312,"Female","L4.M2.R1","Descending",1,674
312,"Female","L4.M4.R4","Repetition",1,801
312,"Female","L1.M3.R2","Non Order",1,1104
312,"Female","L3.M2.R1","Descending",1,842
312,"Female","L2.M3.R4","Ascending",1,1192
312,"Female","L4.M4.R4","Repetition",1,972
312,"Female","L1.M4.R2","Non Order",1,790
312,"Female","L4.M2.R1","Descending",1,854
312,"Female","L4.M3.R2","Descending",1,724
312,"Female","L3.M3.R3","Repetition",1,1115
312,"Female","L2.M3.R1","Non Order",1,716
312,"Female","L4.M1.R3","Non Order",1,682
312,"Female","L3.M1.R4","Non Order",1,1078
312,"Female","L1.M4.R3","Non Order",1,755
312,"Female","L2.M3.R4","Ascending",1,1167
312,"Female","L1.M1.R1","Repetition",1,670
312,"Female","L1.M2.R4","Ascending",1,626
312,"Female","L4.M4.R4","Repetition",1,1036
312,"Female","L1.M3.R4","Ascending",0,1234
312,"Female","L1.M2.R4","Ascending",1,1139
312,"Female","L3.M3.R3","Repetition",1,624
312,"Female","L4.M2.R1","Descending",1,1209
312,"Female","L4.M3.R2","Descending",1,1147
312,"Female","L2.M3.R4","Ascending",1,1403
312,"Female","L1.M1.R1","Repetition",1,579
312,"Female","L2.M3.R4","Ascending",1,1179
312,"Female","L1.M1.R1","Repetition",1,546
312,"Female","L4.M1.R2","Non Order",1,753
312,"Female","L4.M4.R1","partial rep",0,1276
312,"Female","L2.M4.R4","partial rep",0,1117
312,"Female","L3.M4.R2","Non Order",1,1305
312,"Female","L2.M2.R2","Repetition",1,678
312,"Female","L1.M4.R1","partial rep",1,918
312,"Female","L1.M3.R3","partial rep",1,1123
312,"Female","L1.M4.R3","Non Order",1,1349
312,"Female","L2.M2.R2","Repetition",1,733
312,"Female","L4.M2.R2","partial rep",1,717
312,"Female","L2.M1.R2","partial rep",1,628
312,"Female","L3.M2.R1","Descending",1,876
312,"Female","L4.M2.R1","Descending",1,1027
312,"Female","L1.M1.R1","Repetition",1,601
312,"Female","L3.M1.R2","Non Order",1,1151
312,"Female","L2.M2.R2","Repetition",1,676
312,"Female","L4.M1.R2","Non Order",1,677
312,"Female","L4.M4.R4","Repetition",1,1320
312,"Female","L3.M2.R4","Non Order",1,1523
312,"Female","L1.M1.R1","Repetition",1,999
312,"Female","L1.M2.R4","Ascending",1,761
312,"Female","L1.M2.R3","Ascending",1,961
312,"Female","L4.M3.R1","Descending",1,1016
312,"Female","L1.M3.R4","Ascending",1,1139
312,"Female","L1.M3.R4","Ascending",1,773
312,"Female","L1.M2.R3","Ascending",1,798
312,"Female","L1.M3.R4","Ascending",1,733
312,"Female","L4.M3.R2","Descending",1,771
312,"Female","L2.M1.R3","Non Order",1,780
312,"Female","L1.M1.R1","Repetition",1,604
312,"Female","L3.M2.R3","partial rep",0,836
312,"Female","L4.M2.R1","Descending",1,815
312,"Female","L2.M1.R4","Non Order",1,1068
312,"Female","L4.M3.R1","Descending",1,1297
312,"Female","L1.M2.R3","Ascending",1,1558
312,"Female","L1.M2.R3","Ascending",1,1059
312,"Female","L3.M3.R3","Repetition",1,1433
312,"Female","L1.M3.R4","Ascending",1,1009
312,"Female","L4.M4.R4","Repetition",1,1018
312,"Female","L1.M1.R1","Repetition",1,576
312,"Female","L3.M1.R4","Non Order",1,1325
312,"Female","L1.M1.R1","Repetition",1,490
312,"Female","L2.M3.R4","Ascending",1,1411
312,"Female","L2.M4.R3","Non Order",1,1392
312,"Female","L3.M2.R1","Descending",1,922
312,"Female","L1.M1.R1","Repetition",1,603
312,"Female","L1.M2.R3","Ascending",1,756
312,"Female","L3.M2.R1","Descending",0,0
312,"Female","L3.M4.R2","Non Order",1,1631
312,"Female","L3.M3.R3","Repetition",1,878
312,"Female","L4.M4.R4","Repetition",1,1016
312,"Female","L2.M4.R1","Non Order",1,780
312,"Female","L1.M1.R1","Repetition",1,700
312,"Female","L4.M4.R4","Repetition",1,710
312,"Female","L3.M3.R3","Repetition",1,871
312,"Female","L1.M1.R2","partial rep",0,816
312,"Female","L1.M3.R2","Non Order",1,1000
312,"Female","L4.M4.R4","Repetition",1,1066
312,"Female","L3.M3.R3","Repetition",1,639
312,"Female","L1.M2.R4","Ascending",1,661
312,"Female","L2.M3.R4","Ascending",1,1532
312,"Female","L2.M2.R2","Repetition",1,803
312,"Female","L1.M2.R4","Ascending",1,787
312,"Female","L2.M2.R2","Repetition",1,666
312,"Female","L3.M3.R4","partial rep",1,1282
312,"Female","L1.M4.R2","Non Order",1,1143
312,"Female","L1.M3.R4","Ascending",1,1245
312,"Female","L4.M3.R1","Descending",1,1432
312,"Female","L1.M1.R1","Repetition",1,627
312,"Female","L4.M2.R1","Descending",1,579
312,"Female","L4.M3.R1","Descending",1,1044
312,"Female","L2.M2.R2","Repetition",1,662
312,"Female","L4.M4.R4","Repetition",1,718
312,"Female","L2.M3.R1","Non Order",1,803
312,"Female","L4.M2.R1","Descending",0,1333
312,"Female","L4.M3.R2","Descending",0,1559
312,"Female","L3.M1.R1","partial rep",0,965
312,"Female","L1.M2.R4","Ascending",1,642
312,"Female","L1.M3.R4","Ascending",1,826
312,"Female","L1.M2.R3","Ascending",1,699
312,"Female","L3.M2.R1","Descending",1,967
312,"Female","L2.M2.R2","Repetition",1,719
312,"Female","L1.M3.R4","Ascending",1,974
312,"Female","L1.M2.R3","Ascending",1,1147
312,"Female","L2.M2.R3","partial rep",1,1062
312,"Female","L4.M4.R4","Repetition",1,853
312,"Female","L3.M4.R1","Non Order",1,1012
312,"Female","L4.M3.R2","Descending",0,774
312,"Female","L3.M3.R3","Repetition",1,655
312,"Female","L3.M4.R1","Non Order",0,685
312,"Female","L1.M2.R4","Ascending",1,1045
312,"Female","L4.M2.R3","Non Order",1,1246
312,"Female","L3.M3.R3","Repetition",1,962
312,"Female","L4.M3.R1","Descending",1,898
312,"Female","L2.M4.R1","Non Order",1,764
312,"Female","L1.M2.R4","Ascending",1,763
312,"Female","L3.M3.R3","Repetition",1,866
312,"Female","L2.M3.R4","Ascending",1,1078
312,"Female","L3.M2.R1","Descending",1,1084
312,"Female","L2.M3.R4","Ascending",0,786
312,"Female","L4.M4.R4","Repetition",1,935
312,"Female","L2.M2.R2","Repetition",1,1099
312,"Female","L4.M2.R1","Descending",1,806
312,"Female","L3.M3.R3","Repetition",1,945
312,"Female","L1.M2.R3","Ascending",1,792
312,"Female","L4.M3.R1","Descending",1,1061
312,"Female","L3.M3.R3","Repetition",1,631
312,"Female","L2.M1.R4","Non Order",1,726
312,"Female","L3.M1.R2","Non Order",1,968
312,"Female","L4.M1.R3","Non Order",1,1318
312,"Female","L4.M4.R4","Repetition",1,843
312,"Female","L4.M3.R1","Descending",1,1070
312,"Female","L2.M2.R2","Repetition",1,948
312,"Female","L1.M1.R1","Repetition",1,596
312,"Female","L4.M3.R2","Descending",1,1316
312,"Female","L4.M2.R3","Non Order",1,1270
312,"Female","L4.M3.R2","Descending",1,974
312,"Female","L4.M3.R2","Descending",1,1095
312,"Female","L3.M2.R4","Non Order",1,1124
312,"Female","L2.M2.R2","Repetition",1,573
312,"Female","L3.M2.R1","Descending",1,883
312,"Female","L4.M3.R1","Descending",1,824
312,"Female","L2.M2.R2","Repetition",1,583
312,"Female","L3.M2.R1","Descending",1,790
312,"Female","L2.M2.R2","Repetition",1,599
313,"Female","L1.M1.R1","Repetition",1,1531
313,"Female","L1.M2.R4","Ascending",1,1094
313,"Female","L3.M2.R1","Descending",1,848
313,"Female","L2.M3.R1","Non Order",1,1417
313,"Female","L1.M1.R1","Repetition",1,797
313,"Female","L2.M1.R4","Non Order",1,1156
313,"Female","L2.M3.R4","Ascending",0,0
313,"Female","L1.M3.R2","Non Order",1,1301
313,"Female","L2.M3.R4","Ascending",0,819
313,"Female","L4.M3.R1","Descending",1,1362
313,"Female","L4.M2.R1","Descending",1,793
313,"Female","L1.M3.R4","Ascending",1,1232
313,"Female","L1.M3.R4","Ascending",1,1436
313,"Female","L1.M3.R4","Ascending",1,1096
313,"Female","L4.M3.R1","Descending",1,997
313,"Female","L1.M2.R4","Ascending",1,1011
313,"Female","L3.M3.R3","Repetition",1,1506
313,"Female","L1.M2.R4","Ascending",1,743
313,"Female","L4.M4.R4","Repetition",1,1117
313,"Female","L1.M4.R3","Non Order",1,1253
313,"Female","L1.M1.R1","Repetition",1,752
313,"Female","L1.M4.R2","Non Order",1,781
313,"Female","L3.M1.R4","Non Order",1,895
313,"Female","L1.M2.R4","Ascending",1,860
313,"Female","L1.M3.R4","Ascending",1,719
313,"Female","L4.M3.R1","Descending",1,1224
313,"Female","L2.M4.R4","partial rep",1,1341
313,"Female","L3.M2.R1","Descending",1,841
313,"Female","L4.M3.R2","Descending",1,1788
313,"Female","L4.M4.R4","Repetition",1,1231
313,"Female","L2.M2.R2","Repetition",1,900
313,"Female","L2.M3.R4","Ascending",1,1003
313,"Female","L1.M2.R3","Ascending",1,988
313,"Female","L4.M2.R1","Descending",1,924
313,"Female","L2.M2.R2","Repetition",1,784
313,"Female","L2.M2.R2","Repetition",1,716
313,"Female","L2.M4.R3","Non Order",1,816
313,"Female","L4.M4.R1","partial rep",0,811
313,"Female","L3.M2.R1","Descending",1,1339
313,"Female","L4.M4.R4","Repetition",1,839
313,"Female","L2.M4.R1","Non Order",1,735
313,"Female","L4.M2.R1","Descending",1,991
313,"Female","L4.M2.R1","Descending",1,883
313,"Female","L1.M1.R1","Repetition",1,600
313,"Female","L2.M3.R4","Ascending",1,1566
313,"Female","L4.M2.R1","Descending",1,1189
313,"Female","L1.M4.R1","partial rep",0,731
313,"Female","L1.M2.R4","Ascending",1,878
313,"Female","L3.M1.R2","Non Order",1,955
313,"Female","L3.M2.R4","Non Order",0,1136
313,"Female","L2.M4.R1","Non Order",1,963
313,"Female","L2.M3.R1","Non Order",1,1381
313,"Female","L1.M3.R4","Ascending",1,1218
313,"Female","L4.M3.R1","Descending",1,1541
313,"Female","L4.M2.R2","partial rep",1,1103
313,"Female","L3.M3.R3","Repetition",1,1257
313,"Female","L2.M2.R2","Repetition",1,755
313,"Female","L4.M3.R4","partial rep",1,1893
313,"Female","L1.M2.R3","Ascending",1,1235
313,"Female","L1.M1.R1","Repetition",1,580
313,"Female","L3.M4.R2","Non Order",1,1521
313,"Female","L3.M4.R1","Non Order",1,1321
313,"Female","L1.M1.R1","Repetition",1,636
313,"Female","L1.M2.R4","Ascending",1,638
313,"Female","L1.M1.R1","Repetition",1,558
313,"Female","L4.M3.R2","Descending",1,1077
313,"Female","L4.M3.R1","Descending",1,1108
313,"Female","L3.M2.R3","partial rep",1,1320
313,"Female","L4.M4.R4","Repetition",1,1280
313,"Female","L2.M2.R2","Repetition",1,704
313,"Female","L2.M2.R2","Repetition",1,528
313,"Female","L1.M2.R4","Ascending",1,761
313,"Female","L1.M4.R2","Non Order",1,973
313,"Female","L4.M2.R3","Non Order",1,1742
313,"Female","L4.M2.R1","Descending",1,1146
313,"Female","L1.M2.R3","Ascending",1,693
313,"Female","L2.M3.R4","Ascending",1,1980
313,"Female","L1.M3.R3","partial rep",1,900
313,"Female","L1.M3.R4","Ascending",1,1247
313,"Female","L3.M3.R3","Repetition",1,1318
313,"Female","L3.M3.R3","Repetition",1,1303
313,"Female","L2.M1.R4","Non Order",1,936
313,"Female","L4.M2.R3","Non Order",1,1206
313,"Female","L1.M1.R1","Repetition",1,521
313,"Female","L1.M1.R2","partial rep",0,775
313,"Female","L4.M4.R4","Repetition",1,1714
313,"Female","L4.M4.R4","Repetition",1,1110
313,"Female","L3.M3.R3","Repetition",1,1167
313,"Female","L1.M2.R4","Ascending",1,1004
313,"Female","L1.M2.R3","Ascending",1,865
313,"Female","L3.M3.R4","partial rep",0,954
313,"Female","L1.M2.R3","Ascending",1,1103
313,"Female","L3.M2.R1","Descending",1,1067
313,"Female","L3.M4.R1","Non Order",1,1277
313,"Female","L2.M2.R3","partial rep",1,938
313,"Female","L4.M3.R1","Descending",1,1294
313,"Female","L3.M2.R1","Descending",1,782
313,"Female","L2.M2.R2","Repetition",1,767
313,"Female","L1.M1.R1","Repetition",1,578
